1, none, minecraft:the_void, MONSTER, apocalypsenow:horde_5, 10, 1, 1
8071, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_29, 20, 1, 1
8072, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:night_hunter, 20, 1, 1
8073, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:looter_5, 10, 1, 1
8074, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_32, 20, 1, 1
8075, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_15, 20, 1, 1
8076, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:bomber, 30, 1, 1
8077, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_28, 20, 1, 1
8078, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_7, 20, 1, 1
8079, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:military_medic, 10, 1, 1
8080, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_22, 20, 1, 1
8081, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_40, 20, 1, 1
8082, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:infected_military, 20, 1, 1
8083, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:looter_4, 10, 1, 1
8084, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_36, 20, 1, 1
8085, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_43, 20, 1, 1
8086, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_2, 20, 1, 1
8087, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_51, 20, 1, 1
8088, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_56, 20, 1, 1
8089, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_26, 20, 1, 1
8090, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_33, 20, 1, 1
8091, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_12, 20, 1, 1
8092, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_55, 20, 1, 1
8093, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_44, 20, 1, 1
8094, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_27, 20, 1, 1
8095, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_16, 20, 1, 1
8096, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_17, 20, 1, 1
8097, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_13, 20, 1, 1
8098, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:chainsaw, 30, 1, 1
8099, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:crawler_4, 20, 1, 1
8100, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:crawler, 20, 1, 1
8101, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_31, 20, 1, 1
8102, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_38, 20, 1, 1
8103, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:soldiers_02, 20, 1, 2
8104, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:infected_juggernaut, 20, 1, 1
8105, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_24, 20, 1, 1
8106, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_46, 20, 1, 1
8107, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_21, 20, 1, 1
8108, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:cannibal, 10, 1, 2
8109, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_1, 20, 1, 1
8110, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:horde_2, 10, 1, 1
8111, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_23, 20, 1, 1
8112, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:crawler_2, 20, 1, 1
8113, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_48, 20, 1, 1
8114, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_54, 20, 1, 1
8115, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_10, 20, 1, 1
8116, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_35, 20, 1, 1
8117, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:soldiers, 20, 2, 2
8118, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_8, 20, 1, 1
8119, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_3, 20, 1, 1
8120, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_47, 20, 1, 1
8121, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_45, 20, 1, 1
8122, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_53, 20, 1, 1
8123, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_19, 20, 1, 1
8124, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:runner, 20, 1, 1
8125, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_25, 20, 1, 1
8126, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_30, 20, 1, 1
8127, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_39, 20, 1, 1
8128, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:horde_1, 10, 1, 1
8129, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:ram, 15, 1, 1
8130, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_37, 20, 1, 1
8131, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:assasin_black_ops, 15, 1, 1
8132, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_52, 20, 1, 1
8133, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_42, 20, 1, 1
8134, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:divided, 20, 1, 1
8135, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:crawler_3, 20, 1, 1
8136, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_34, 20, 1, 1
8137, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:horde_3, 10, 1, 1
8138, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:infected_hazmat, 20, 1, 1
8139, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:boomer, 20, 1, 1
8140, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:military, 15, 1, 1
8141, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:infected_police, 30, 1, 1
8142, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:demolisher, 10, 1, 1
8143, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_57, 20, 1, 1
8144, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_4, 20, 1, 1
8145, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:runner_41, 20, 1, 1
8146, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:hunter, 20, 4, 4
8147, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:military_02, 10, 4, 4
8148, extreme_hills, terralith:scarlet_mountains, MONSTER, zombie_extreme:goon, 15, 1, 1
8149, extreme_hills, terralith:scarlet_mountains, MONSTER, apocalypsenow:walker_20, 20, 1, 1
8150, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_4, 10, 1, 1
8151, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_1, 10, 1, 1
8152, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_9, 10, 1, 1
8153, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:rat, 20, 4, 4
8154, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_6, 10, 1, 1
8155, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_7, 10, 1, 1
8156, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_2, 10, 1, 1
8157, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_8, 10, 1, 1
8158, extreme_hills, terralith:scarlet_mountains, CREATURE, kevin_trophy:kevmo, 10, 1, 1
8159, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_10, 10, 1, 1
8160, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_5, 10, 1, 1
8161, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:survivor_3, 10, 1, 1
8162, extreme_hills, terralith:scarlet_mountains, CREATURE, apocalypsenow:cockroach, 30, 5, 8
8163, extreme_hills, terralith:scarlet_mountains, AMBIENT, apocalypsenow:looter_1, 10, 1, 2
8164, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:horde_5, 10, 1, 1
8165, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_5, 20, 1, 1
8166, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_49, 20, 1, 1
8167, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:horde_4, 10, 1, 1
8168, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:fetus, 20, 1, 1
8169, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_50, 20, 1, 1
8170, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_11, 20, 1, 1
8171, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:looter_2, 10, 1, 1
8172, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_14, 20, 1, 1
8173, none, terralith:yosemite_cliffs, MONSTER, kevin_trophy:blister_zombie, 12, 1, 3
8174, none, terralith:yosemite_cliffs, MONSTER, kevin_trophy:crawler_zombie, 10, 1, 3
8175, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:infected, 20, 1, 2
8176, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:looter_3, 10, 1, 1
8177, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:military_01, 10, 4, 4
8178, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:crawler_1, 20, 1, 1
8179, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_18, 20, 1, 1
8180, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_6, 20, 1, 1
8181, none, terralith:yosemite_cliffs, MONSTER, kevin_trophy:spitter_zombie, 10, 1, 1
8182, none, terralith:yosemite_cliffs, MONSTER, kevin_trophy:zombie_brute, 10, 1, 2
8183, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_9, 20, 1, 1
8184, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_29, 20, 1, 1
8185, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:night_hunter, 20, 1, 1
8186, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:looter_5, 10, 1, 1
8187, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_32, 20, 1, 1
8188, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_15, 20, 1, 1
8189, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:bomber, 30, 1, 1
8190, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_28, 20, 1, 1
8191, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_7, 20, 1, 1
8192, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:military_medic, 10, 1, 1
8193, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_22, 20, 1, 1
8194, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_40, 20, 1, 1
8195, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:infected_military, 20, 1, 1
8196, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:looter_4, 10, 1, 1
8197, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_36, 20, 1, 1
8198, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_43, 20, 1, 1
8199, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_2, 20, 1, 1
8200, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_51, 20, 1, 1
8201, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_56, 20, 1, 1
8202, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_26, 20, 1, 1
8203, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_33, 20, 1, 1
8204, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_12, 20, 1, 1
8205, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_55, 20, 1, 1
8206, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_44, 20, 1, 1
8207, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_27, 20, 1, 1
8208, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_16, 20, 1, 1
8209, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_17, 20, 1, 1
8210, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_13, 20, 1, 1
8211, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:chainsaw, 30, 1, 1
8212, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:crawler_4, 20, 1, 1
8213, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:crawler, 20, 1, 1
8214, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_31, 20, 1, 1
8215, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_38, 20, 1, 1
8216, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:soldiers_02, 20, 1, 2
8217, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:infected_juggernaut, 20, 1, 1
8218, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_24, 20, 1, 1
8219, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_46, 20, 1, 1
8220, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_21, 20, 1, 1
8221, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:cannibal, 10, 1, 2
8222, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_1, 20, 1, 1
8223, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:horde_2, 10, 1, 1
8224, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_23, 20, 1, 1
8225, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:crawler_2, 20, 1, 1
8226, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_48, 20, 1, 1
8227, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_54, 20, 1, 1
8228, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_10, 20, 1, 1
8229, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_35, 20, 1, 1
8230, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:soldiers, 20, 2, 2
8231, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_8, 20, 1, 1
8232, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_3, 20, 1, 1
8233, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_47, 20, 1, 1
8234, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_45, 20, 1, 1
8235, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_53, 20, 1, 1
8236, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_19, 20, 1, 1
8237, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:runner, 20, 1, 1
8238, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_25, 20, 1, 1
8239, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_30, 20, 1, 1
8240, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_39, 20, 1, 1
8241, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:horde_1, 10, 1, 1
8242, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:ram, 15, 1, 1
8243, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_37, 20, 1, 1
8244, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:assasin_black_ops, 15, 1, 1
8245, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_52, 20, 1, 1
8246, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_42, 20, 1, 1
8247, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:divided, 20, 1, 1
8248, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:crawler_3, 20, 1, 1
8249, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_34, 20, 1, 1
8250, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:horde_3, 10, 1, 1
8251, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:infected_hazmat, 20, 1, 1
8252, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:boomer, 20, 1, 1
8253, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:military, 15, 1, 1
8254, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:infected_police, 30, 1, 1
8255, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:demolisher, 10, 1, 1
8256, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_57, 20, 1, 1
8257, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_4, 20, 1, 1
8258, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:runner_41, 20, 1, 1
8259, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:hunter, 20, 4, 4
8260, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:military_02, 10, 4, 4
8261, none, terralith:yosemite_cliffs, MONSTER, zombie_extreme:goon, 15, 1, 1
8262, none, terralith:yosemite_cliffs, MONSTER, apocalypsenow:walker_20, 20, 1, 1
8263, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_4, 10, 1, 1
8264, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_1, 10, 1, 1
8265, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_9, 10, 1, 1
8266, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:rat, 20, 4, 4
8267, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_6, 10, 1, 1
8268, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_7, 10, 1, 1
8269, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_2, 10, 1, 1
8270, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_8, 10, 1, 1
8271, none, terralith:yosemite_cliffs, CREATURE, kevin_trophy:kevmo, 10, 1, 1
8272, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_10, 10, 1, 1
8273, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_5, 10, 1, 1
8274, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:survivor_3, 10, 1, 1
8275, none, terralith:yosemite_cliffs, CREATURE, apocalypsenow:cockroach, 30, 5, 8
8276, none, terralith:yosemite_cliffs, AMBIENT, apocalypsenow:looter_1, 10, 1, 2
8277, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:horde_5, 10, 1, 1
8278, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:walker_5, 20, 1, 1
8279, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:runner_49, 20, 1, 1
8280, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:horde_4, 10, 1, 1
8281, none, terralith:cave/tuff_caves, MONSTER, zombie_extreme:fetus, 20, 1, 1
8282, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:runner_50, 20, 1, 1
8283, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:walker_11, 20, 1, 1
8284, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:looter_2, 10, 1, 1
8285, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:walker_14, 20, 1, 1
8286, none, terralith:cave/tuff_caves, MONSTER, kevin_trophy:blister_zombie, 12, 1, 3
8287, none, terralith:cave/tuff_caves, MONSTER, kevin_trophy:crawler_zombie, 10, 1, 3
8288, none, terralith:cave/tuff_caves, MONSTER, zombie_extreme:infected, 20, 1, 2
8289, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:looter_3, 10, 1, 1
8290, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:military_01, 10, 4, 4
8291, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:crawler_1, 20, 1, 1
8292, none, terralith:cave/tuff_caves, MONSTER, apocalypsenow:walker_18, 20, 1, 1
